date,long_ret,short_ret,raw_ret,net_ret,n_stocks
1993-05-18,0.015303,0.0059281999999999,0.0093748,0.007374800000000001,500
1993-05-19,0.008924,0.0175660999999999,-0.0086420999999999,-0.0106420999999999,500
1993-05-20,-0.0042349,-0.0119324999999999,0.0076975999999999,0.0056975999999999,500
1993-05-21,0.0113878,0.0178569999999999,-0.0064691999999999,-0.008469199999999899,500
1993-05-24,-0.0007972,-0.0006939,-0.0001032999999999,-0.0021032999999999,500
1993-05-25,0.0057447,0.0332797,-0.027535,-0.029535,500
1993-05-26,0.0044213,0.0023645999999999,0.0020567,5.6699999999999806e-05,500
1993-05-27,-0.0124564,-0.0269915999999999,0.0145351999999999,0.0125351999999999,500
1993-05-28,0.0173831,0.0034442999999999,0.0139388,0.0119388,500
1993-06-01,0.0044103,-0.0075721,0.0119824,0.0099824,500
1993-06-02,0.0002742999999999,0.0069925,-0.0067182,-0.008718199999999999,500
1993-06-03,-0.0064551,0.0072191999999999,-0.0136743,-0.015674300000000002,500
1993-06-04,-0.0083743,-0.0180178999999999,0.0096435999999999,0.0076435999999999,500
1993-06-07,-0.0022227,-0.0201701,0.0179474,0.0159474,500
1993-06-08,-0.0109667,-0.0016449,-0.0093218,-0.0113218,500
1993-06-09,-0.0028848,-0.0112407,0.0083559,0.006355899999999999,500
1993-06-10,-0.0081774,-0.0010175,-0.0071599,-0.0091599,500
1993-06-11,-0.0006588,-0.0067004,0.0060415999999999,0.0040415999999999,500
1993-06-14,0.0128337999999999,0.0072722999999999,0.0055615,0.0035614999999999996,500
1993-06-15,0.0131635,0.0150911999999999,-0.0019276999999999,-0.0039276999999999,500
1993-06-16,-0.0219045,-0.0105741,-0.0113304,-0.0133304,500
1993-06-17,0.0212387,-0.0100585,0.0312972,0.029297199999999995,500
1993-06-18,-0.0140174999999999,-0.0036495999999999,-0.0103678999999999,-0.0123678999999999,500
1993-06-21,-0.0090219999999999,-0.0008631,-0.0081588999999999,-0.0101588999999999,500
1993-06-22,-0.0100530999999999,-0.0179135,0.0078604,0.0058604,500
1993-06-23,0.0103439,0.0094869999999999,0.0008569,-0.0011431000000000002,500
1993-06-24,-0.0021577999999999,-4.789999999999968e-05,-0.0021099,-0.0041099,500
1993-06-25,0.0255494999999999,0.0161393999999999,0.0094100999999999,0.0074100999999999004,500
1993-06-28,-0.0079865,-0.0159505,0.0079639999999999,0.0059639999999999,500
1993-06-29,-0.0106174999999999,0.0075224,-0.0181399,-0.020139900000000002,500
1993-06-30,0.0032533333333333,0.0055938,-0.0023404666666666,-0.0043404666666666,500
1993-07-01,0.0038892999999999,-0.0009461,0.0048354,0.0028354,500
1993-07-02,-0.0098287,0.0128277,-0.0226564,-0.024656400000000002,500
1993-07-06,0.0001530999999999,-0.0120106,0.0121637,0.0101637,500
1993-07-07,0.0329737,0.0037259,0.0292478,0.027247800000000003,500
1993-07-08,0.0058295,0.0057338,9.569999999999892e-05,-0.0019043000000000011,500
1993-07-09,-0.0028011999999999,-0.0008944999999999,-0.0019067,-0.0039067,500
1993-07-12,0.0198204444444444,0.0038854,0.0159350444444444,0.0139350444444444,500
1993-07-13,-0.0018905,-0.0055607999999999,0.0036702999999999,0.0016702999999998998,500
1993-07-14,0.0135608,-0.0078161,0.0213769,0.019376900000000002,500
1993-07-15,-0.0132860999999999,0.0002719999999999,-0.0135580999999999,-0.0155580999999999,500
1993-07-16,-0.0090154,-0.0039119999999999,-0.0051034,-0.0071034,500
1993-07-19,0.0175277,0.0053043,0.0122234,0.0102234,500
1993-07-20,-0.007615,-0.0014072999999999,-0.0062077,-0.0082077,500
1993-07-21,-0.0177704999999999,-0.0005494999999999,-0.017221,-0.019221000000000002,500
1993-07-22,-0.0002315999999999,0.0176856,-0.0179172,-0.019917200000000003,500
1993-07-23,0.0143808,0.0097801,0.0046006999999999,0.0026006999999999003,500
1993-07-26,-0.0071755,-0.0105741999999999,0.0033986999999999,0.0013986999999999,500
1993-07-27,0.0112194,0.0024493,0.0087701,0.006770099999999999,500
1993-07-28,0.0148578,0.0050136999999999,0.0098441,0.0078441,500
1993-07-29,-0.0019228,-0.0048513,0.0029284999999999,0.0009284999999998999,500
1993-07-30,0.0065524,0.0013905,0.0051618999999999,0.0031618999999999,500
1993-08-02,-0.0126849999999999,-0.0120658,-0.0006191999999999,-0.0026191999999999,500
1993-08-03,0.0098435,-0.0085742,0.0184177,0.0164177,500
1993-08-04,0.0076607,0.0017340999999999,0.0059266,0.0039266,500
1993-08-05,0.0305046,0.0041248999999999,0.0263797,0.024379699999999997,500
1993-08-06,0.0217391,-0.0047714,0.0265105,0.024510499999999998,500
1993-08-09,0.0202474,-0.0109442,0.0311916,0.029191599999999998,500
1993-08-10,0.0023965,0.0119672999999999,-0.0095707999999999,-0.0115707999999999,500
1993-08-11,-0.0068523,-0.014501,0.0076487,0.0056486999999999996,500
1993-08-12,0.0063227,-0.0069158,0.0132385,0.0112385,500
1993-08-13,0.0127078,0.011361,0.0013467999999999,-0.0006532000000001,500
1993-08-16,-0.0005816999999999,0.0063687999999999,-0.0069504999999999,-0.0089504999999999,500
1993-08-17,0.0123121,-0.0021149999999999,0.0144271,0.0124271,500
1993-08-18,-0.0008268,-0.0180448,0.017218,0.015218,500
1993-08-19,0.0048445999999999,-0.0019298999999999,0.0067744999999999,0.0047744999999999,500
1993-08-20,0.0131751,-0.0048732,0.0180483,0.0160483,500
1993-08-23,0.0019453,0.0041564,-0.0022111,-0.004211100000000001,500
1993-08-24,0.0175791,-0.0032597,0.0208388,0.018838800000000003,500
1993-08-25,-0.0030125,-0.0059682,0.0029557,0.0009556999999999999,500
1993-08-26,0.0010403999999999,0.0149395,-0.0138991,-0.0158991,500
1993-08-27,0.0095631999999999,-0.0039639999999999,0.0135271999999999,0.0115271999999999,500
1993-08-30,0.0190581,0.0050978,0.0139603,0.0119603,500
1993-08-31,0.0030287,-0.0132975,0.0163262,0.014326199999999999,500
1993-09-01,-0.0113519,-0.0144904,0.0031384999999999,0.0011384999999999,500
1993-09-02,0.0131714,0.0004628,0.0127086,0.0107086,500
1993-09-03,-0.0150666,-0.0099477,-0.0051188999999999,-0.0071188999999999,500
1993-09-07,-0.0060034,-0.0090475,0.0030441,0.0010441,500
1993-09-08,0.0391302,0.0198879,0.0192423,0.017242300000000002,500
1993-09-09,0.0019348,-0.0045473,0.0064820999999999,0.0044820999999998995,500
1993-09-10,-0.0110602,-0.0092622,-0.0017979999999999,-0.0037979999999999,500
1993-09-13,0.0084112,-0.0238265,0.0322377,0.0302377,500
1993-09-14,0.0076756,0.0117322999999999,-0.0040566999999999,-0.0060566999999999,500
1993-09-15,0.0238102,-0.0048536,0.0286638,0.0266638,500
1993-09-16,0.0176184,0.0107181,0.0069003,0.0049003,500
1993-09-17,-0.0070438,0.0147262,-0.02177,-0.02377,500
1993-09-20,-0.0020394999999999,0.0032380999999999,-0.0052775999999999,-0.0072775999999999,500
1993-09-21,0.0085107,0.0023101999999999,0.0062004999999999,0.0042004999999999,500
1993-09-22,0.0179217,0.0158058,0.0021159,0.00011589999999999994,500
1993-09-23,-0.0029213,-0.0036209,0.0006996,-0.0013004000000000002,500
1993-09-24,0.0067044999999999,0.0169555,-0.010251,-0.012251,500
1993-09-27,0.0115237,-0.0030228999999999,0.0145466,0.0125466,500
1993-09-28,0.0010248999999999,0.0061523999999999,-0.0051274999999999,-0.0071274999999999,500
1993-09-29,-0.0089096,0.0113211999999999,-0.0202308,-0.022230800000000002,500
1993-09-30,-0.0008753,0.0109457999999999,-0.0118211,-0.0138211,500
1993-10-01,0.0148673,0.0027011999999999,0.0121661,0.010166099999999999,500
1993-10-04,-0.0290719,-0.0061426999999999,-0.0229292,-0.0249292,500
1993-10-05,-0.0046055,0.0017441,-0.0063496,-0.0083496,500
1993-10-06,-0.0096789,-0.0022612,-0.0074177,-0.009417700000000001,500
1993-10-07,0.0131716,-0.0004931,0.0136647,0.0116647,500
1993-10-08,-0.0203818,-0.0017138999999999,-0.0186678999999999,-0.0206678999999999,500
1993-10-11,0.0033181,0.0023956999999999,0.0009224,-0.0010776000000000002,499
1993-10-12,-0.0143199,0.0104516,-0.0247715,-0.026771499999999997,498
1993-10-13,0.0118500999999999,0.0065056,0.0053444999999999,0.0033444999999998996,499
1993-10-14,0.0075767,-0.0097082,0.0172849,0.015284899999999999,500
1993-10-15,0.0049313,-0.0182107,0.023142,0.021142,500
1993-10-18,0.0025359,-0.0124496,0.0149855,0.0129855,500
1993-10-19,0.008232,0.0167462,-0.0085142,-0.0105142,500
1993-10-20,-0.0047481999999999,0.0104459,-0.0151941,-0.0171941,500
1993-10-21,0.0059142999999999,-0.0022757,0.00819,0.006189999999999999,500
1993-10-22,0.0034185,0.0029196,0.0004989,-0.0015011,500
1993-10-25,-0.0008925999999999,0.0012786999999999,-0.0021712999999999,-0.0041712999999999004,500
1993-10-26,0.0050601,-0.0023636,0.0074237,0.0054237,500
1993-10-27,0.0086198,0.0106279,-0.0020080999999999,-0.0040080999999999,500
1993-10-28,0.0123248,-0.0065236999999999,0.0188484999999999,0.0168484999999999,500
1993-10-29,0.0189119,0.0026442,0.0162677,0.0142677,500
1993-11-01,0.0184179999999999,0.0090692999999999,0.0093486999999999,0.007348699999999901,500
1993-11-02,-0.0194821999999999,-0.0059419,-0.0135402999999999,-0.0155402999999999,500
1993-11-03,-0.0105502,-0.0085952,-0.0019549999999999,-0.0039549999999999,500
1993-11-04,0.0116559,-0.0077506,0.0194065,0.0174065,500
1993-11-05,0.0197705,-0.0075465,0.027317,0.025317,500
1993-11-08,0.0075808999999999,-0.004911,0.0124919,0.0104919,500
1993-11-09,0.0095246,0.0034810999999999,0.0060435,0.0040435,500
1993-11-10,-0.0002685999999999,-0.0034378,0.0031692,0.0011692,500
1993-11-11,0.0182142,0.0130225,0.0051916999999999,0.0031916999999999,500
1993-11-12,-0.0056756,-0.022824,0.0171484,0.015148400000000001,500
1993-11-15,0.0090677,0.0044378,0.0046298999999999,0.0026298999999999004,500
1993-11-16,0.0190101999999999,-0.0164322,0.0354424,0.0334424,500
1993-11-17,0.001036,0.0003047999999999,0.0007312,-0.0012688,500
1993-11-18,0.0287134,0.0029722,0.0257412,0.023741199999999997,500
1993-11-19,-0.0109897,-0.0126576,0.0016679,-0.0003321000000000001,500
1993-11-22,0.0115287,-0.0025370999999999,0.0140658,0.0120658,500
1993-11-23,0.0186814,-0.011501,0.0301824,0.028182400000000003,500
1993-11-24,0.0133163,0.0006370999999999,0.0126792,0.0106792,500
1993-11-26,-0.0156387,-0.0104779,-0.0051607999999999,-0.0071607999999999,500
1993-11-29,-0.0036438,0.0040018,-0.0076456,-0.0096456,500
1993-11-30,-0.0170343,-0.0049651,-0.0120691999999999,-0.0140691999999999,500
1993-12-01,0.0150534,0.0068122,0.0082412,0.006241200000000001,500
1993-12-02,0.0053655,0.0092629999999999,-0.0038974999999999,-0.0058974999999999,500
1993-12-03,-0.0038376,0.0076785999999999,-0.0115162,-0.0135162,500
1993-12-06,0.002691,-0.0028492,0.0055402,0.0035402000000000003,500
1993-12-07,-0.0022505999999999,0.0103158,-0.0125664,-0.0145664,500
1993-12-08,-0.0176701,-0.0098007,-0.0078694,-0.0098694,500
1993-12-09,-0.0026297,0.0080748,-0.0107045,-0.0127045,500
1993-12-10,0.0070274,0.0070802,-5.279999999999955e-05,-0.0020527999999999996,500
1993-12-13,-0.0125988,-0.0059413999999999,-0.0066574,-0.008657399999999999,500
1993-12-14,0.0056952999999999,-0.0191618,0.0248571,0.022857099999999998,500
1993-12-15,0.0141902,-0.0022440999999999,0.0164343,0.014434299999999999,500
1993-12-16,0.0095102,0.0062405,0.0032696999999999,0.0012696999999999002,500
1993-12-17,0.0007465999999999,0.0023816,-0.001635,-0.003635,500
1993-12-20,0.0003066999999999,-0.0002001,0.0005067999999999,-0.0014932000000001,500
1993-12-21,0.0145451,-0.0173005,0.0318456,0.0298456,500
1993-12-22,-0.0119974,-0.0187553,0.0067579,0.0047579,500
1993-12-23,-0.0005887,0.0031428,-0.0037315,-0.0057315000000000005,500
1993-12-27,0.0087261,-0.0021724999999999,0.0108986,0.0088986,500
1993-12-28,-0.0032847,0.0082784,-0.0115631,-0.0135631,500
1993-12-29,-0.0135125,-0.0086752,-0.0048372999999999,-0.0068372999999999,500
1993-12-30,0.0053287,-0.0098748,0.0152035,0.0132035,500
1993-12-31,0.011255,0.0078028,0.0034522,0.0014521999999999998,500
1994-01-03,0.0175417777777777,0.0027197,0.0148220777777777,0.0128220777777777,500
1994-01-04,0.0155517,-0.0045347,0.0200864,0.018086400000000002,499
1994-01-05,-0.0109409,-0.007942,-0.0029988999999999,-0.0049988999999999,500
1994-01-06,0.012831,0.0066811,0.0061499,0.0041499,500
1994-01-07,0.0128638999999999,0.0078402,0.0050236999999999,0.0030236999999999,500
1994-01-10,0.0117986,-0.0033328999999999,0.0151314999999999,0.0131314999999999,500
1994-01-11,-0.007769,-0.0025797,-0.0051893,-0.0071893,500
1994-01-12,0.0051781,0.0060428,-0.0008647,-0.0028647,500
1994-01-13,0.011432,0.0055475,0.0058845,0.0038845,500
1994-01-14,0.0011041,-0.0124366,0.0135407,0.0115407,500
1994-01-17,-0.0072634999999999,-0.0067865999999999,-0.0004768999999999,-0.0024768999999999,500
1994-01-18,0.0047348,0.0080521,-0.0033173,-0.0053173000000000005,500
1994-01-19,0.0032834,-0.0117479,0.0150313,0.0130313,500
1994-01-20,-0.0029118,-0.0079353,0.0050235,0.0030235,500
1994-01-21,-0.0063539,0.0005788999999999,-0.0069327999999999,-0.0089327999999999,500
1994-01-24,0.0042445999999999,-0.0273241,0.0315687,0.029568699999999996,500
1994-01-25,-0.0073358,-0.0133307999999999,0.0059949999999999,0.0039949999999999,500
1994-01-26,-0.0029956,0.0051293,-0.0081249,-0.0101249,500
1994-01-27,-0.0037174999999999,0.0091206999999999,-0.0128381999999999,-0.0148381999999999,500
1994-01-28,0.0127608,0.0131467,-0.0003859,-0.0023859,500
1994-01-31,0.0162139,-0.0134939,0.0297078,0.027707799999999998,500
1994-02-01,0.0066984,-0.0014977999999999,0.0081962,0.006196200000000001,500
1994-02-02,0.0067481,-0.0212735,0.0280216,0.0260216,500
1994-02-03,-0.0323428,-0.0331814999999999,0.0008386999999999,-0.0011613000000001,500
1994-02-04,0.0174827,0.0034193,0.0140634,0.0120634,500
1994-02-07,0.0106782999999999,-0.0011529,0.0118311999999999,0.0098311999999999,500
1994-02-08,0.0106326,0.0074001,0.0032325,0.0012325,500
1994-02-09,-0.0027054999999999,-0.0187801,0.0160746,0.014074600000000001,500
1994-02-10,0.0002587,0.0031144,-0.0028556999999999,-0.0048556999999999,500
1994-02-11,0.0086790999999999,-0.0070247999999999,0.0157039,0.0137039,500
1994-02-14,0.0130356,0.0039996,0.0090359999999999,0.0070359999999999,500
1994-02-15,0.0053938999999999,0.0008568,0.0045370999999999,0.0025370999999999,500
1994-02-16,-0.0187386,-0.0100443999999999,-0.0086942,-0.0106942,500
1994-02-17,0.0036012999999999,-0.0042626,0.0078639,0.0058639,500
