date,k10_raw_ret,k10_net_ret,k50_raw_ret,k50_net_ret,k100_raw_ret,k100_net_ret,k150_raw_ret,k150_net_ret,k200_raw_ret,k200_net_ret
1993-01-26,0.0042124,0.0022124,0.00791292,0.00591292,0.007843540000000001,0.005843540000000001,0.005407906666666666,0.003407906666666666,0.005090125,0.003090125
1993-01-27,-0.0066595,-0.0086595,-0.0014612199999999998,-0.00346122,-0.0012337500000000005,-0.0032337500000000005,-0.0012447266666666674,-0.0032447266666666675,-0.0013364899999999999,-0.00333649
1993-01-28,0.004929999999999998,0.0029299999999999977,0.004861379999999998,0.0028613799999999976,0.00038130999999999994,-0.00161869,0.0008333599999999998,-0.0011666400000000003,0.0005443799999999997,-0.0014556200000000004
1993-01-29,0.012520899999999998,0.010520899999999998,0.008290800000000001,0.006290800000000001,0.00625889,0.0042588899999999996,0.00406298,0.00206298,0.003348865000000001,0.0013488650000000012
1993-02-01,0.012687,0.010687,0.0017352999999999997,-0.0002647000000000003,0.00158019,-0.00041981000000000006,0.0007921,-0.0012079,0.0008086249999999994,-0.0011913750000000006
1993-02-02,-0.007791700000000001,-0.0097917,-0.0018223199999999988,-0.003822319999999999,-0.0031088299999999965,-0.0051088299999999965,-0.001437733333333335,-0.003437733333333335,4.1909999999997435e-05,-0.0019580900000000026
1993-02-03,-0.011023300000000002,-0.013023300000000002,-0.0037671,-0.0057671,0.001265150000000003,-0.000734849999999997,0.0034303799999999985,0.0014303799999999985,0.0022879350000000014,0.0002879350000000013
1993-02-04,0.0030617000000000005,0.0010617000000000005,0.0072458800000000005,0.0052458800000000005,0.00534622,0.0033462199999999996,0.003994999999999999,0.0019949999999999994,0.00463791,0.0026379100000000003
1993-02-05,-0.0012061999999999984,-0.0032061999999999985,0.006616280000000001,0.004616280000000001,0.006325859999999998,0.004325859999999998,0.003896993333333333,0.0018969933333333328,0.0030460599999999997,0.0010460599999999997
1993-02-08,0.0061384,0.0041383999999999995,0.003185600000000001,0.001185600000000001,0.0019205299999999993,-7.947000000000076e-05,0.0022986399999999985,0.00029863999999999846,0.002632599999999999,0.0006325999999999988
1993-02-09,-0.0011296000000000001,-0.0031296,0.004962339999999999,0.002962339999999999,0.002720489999999999,0.000720489999999999,0.0020990466666666666,9.904666666666652e-05,0.0014887999999999998,-0.0005112000000000003
1993-02-10,0.020747,0.018747,0.008278459999999998,0.006278459999999998,0.00532475,0.0033247499999999996,0.0046075733333333325,0.0026075733333333325,0.003221365,0.0012213649999999999
1993-02-11,0.005481000000000001,0.0034810000000000006,0.005882260000000002,0.003882260000000002,0.003591780000000002,0.0015917800000000018,0.0033219933333333354,0.0013219933333333354,0.002072880000000001,7.288000000000086e-05
1993-02-12,-0.016782700000000005,-0.018782700000000006,0.0019854399999999946,-1.4560000000005471e-05,0.005571620000000006,0.0035716200000000062,0.0064009800000000006,0.0044009800000000005,0.008371124999999997,0.006371124999999997
1993-02-16,-0.0010908999999999997,-0.0030908999999999997,0.00019051999999999958,-0.0018094800000000005,0.0026615900000000006,0.0006615900000000005,0.0014991199999999996,-0.0005008800000000004,0.0014196100000000004,-0.0005803899999999996
1993-02-17,0.016362,0.014362000000000002,0.011022940000000002,0.009022940000000002,0.00740116,0.00540116,0.005014053333333332,0.0030140533333333323,0.004530770000000001,0.0025307700000000008
1993-02-18,-0.0044457,-0.0064457,-0.007186639999999998,-0.009186639999999998,-0.00475803,-0.00675803,-0.0035009733333333333,-0.005500973333333333,-0.0031785150000000015,-0.005178515000000002
1993-02-19,-0.013373300000000001,-0.015373300000000001,-0.001705819999999999,-0.003705819999999999,-0.004710070000000001,-0.006710070000000001,-0.00469278,-0.00669278,-0.00380758,-0.00580758
1993-02-22,0.018302400000000003,0.0163024,0.01548874,0.01348874,0.012671569999999997,0.010671569999999997,0.011242693333333333,0.009242693333333333,0.009918315,0.007918315
1993-02-23,0.0224416,0.020441599999999997,0.023445380000000005,0.021445380000000007,0.020287390000000002,0.01828739,0.013987706666666667,0.011987706666666667,0.01240749,0.01040749
1993-02-24,0.0163667,0.014366700000000001,0.006826979999999998,0.004826979999999998,0.006508439999999999,0.004508439999999999,0.00485034,0.00285034,0.004306879999999999,0.002306879999999999
1993-02-25,0.0149056,0.0129056,-0.00038155999999999965,-0.0023815599999999996,-0.0005487599999999999,-0.0025487599999999997,-0.0002231333333333332,-0.002223133333333333,-0.0008863949999999999,-0.002886395
1993-02-26,0.006384999999999998,0.004384999999999998,-0.0015525999999999995,-0.0035525999999999995,0.0015656499999999992,-0.0004343500000000009,0.0009043133333333344,-0.0010956866666666657,0.0006219749999999986,-0.0013780250000000015
1993-03-01,0.007653000000000001,0.005653000000000001,0.005744440000000002,0.0037444400000000017,0.001045680000000002,-0.0009543199999999981,0.001406286666666666,-0.0005937133333333341,0.0011960599999999988,-0.0008039400000000013
1993-03-02,-0.004054299999999997,-0.006054299999999997,-0.0005020600000000021,-0.002502060000000002,0.002981130000000002,0.000981130000000002,0.0021164,0.00011640000000000001,0.0010520550000000005,-0.0009479449999999995
1993-03-03,0.0117482,0.0097482,0.006560300000000001,0.004560300000000001,0.007289160000000001,0.005289160000000001,0.006926406666666667,0.004926406666666667,0.005541904999999999,0.003541904999999999
1993-03-04,0.0206729,0.0186729,0.0074508,0.0054508,0.0011182599999999998,-0.0008817400000000002,0.0007672266666666666,-0.0012327733333333335,0.0007971750000000002,-0.0012028249999999998
1993-03-05,0.0129448,0.0109448,0.006426600000000003,0.004426600000000003,0.0024402600000000066,0.00044026000000000655,0.0007563866666666676,-0.0012436133333333325,-0.0012817750000000024,-0.0032817750000000024
1993-03-08,0.020819,0.018819000000000002,0.00956984,0.0075698399999999996,0.00367102,0.00167102,0.0013419400000000005,-0.0006580599999999996,0.000583985,-0.001416015
1993-03-09,-0.0152417,-0.0172417,0.0042331600000000014,0.0022331600000000014,0.0014499900000000002,-0.0005500099999999999,0.0033545533333333337,0.0013545533333333337,0.00365695,0.00165695
1993-03-10,0.0034514999999999997,0.0014514999999999997,-0.0004488200000000004,-0.0024488200000000004,-0.0016922,-0.0036922,-0.0023574666666666667,-0.004357466666666667,-0.0004911800000000003,-0.0024911800000000004
1993-03-11,0.0011860999999999994,-0.0008139000000000006,0.005239480000000004,0.0032394800000000038,0.004783770000000003,0.002783770000000003,0.004022253333333333,0.002022253333333333,0.0015699200000000007,-0.00043007999999999935
1993-03-12,0.003895700000000002,0.001895700000000002,0.005607619999999999,0.003607619999999999,0.0025466000000000004,0.0005466000000000004,0.00296508,0.0009650800000000001,0.0011946100000000005,-0.0008053899999999996
1993-03-15,0.0101965,0.0081965,0.010544719999999999,0.008544719999999999,0.0068749000000000015,0.0048749000000000015,0.00613322,0.00413322,0.003767915,0.0017679150000000001
1993-03-16,0.020573599999999994,0.018573599999999996,0.01186596,0.00986596,0.007861420000000001,0.005861420000000001,0.0056383933333333325,0.0036383933333333325,0.004752635000000002,0.0027526350000000015
1993-03-17,0.00010050000000000076,-0.0018994999999999993,0.00393458,0.00193458,0.003068640000000001,0.001068640000000001,0.0025594800000000003,0.0005594800000000002,0.0032049700000000006,0.0012049700000000005
1993-03-18,-0.0036974999999999985,-0.005697499999999999,-0.0008649800000000013,-0.0028649800000000013,3.626000000000063e-05,-0.0019637399999999994,-0.002701199999999999,-0.004701199999999999,-0.001682954999999999,-0.003682954999999999
1993-03-19,0.0088374,0.0068374,0.003382539999999999,0.001382539999999999,0.00164125,-0.00035875000000000013,0.0014888866666666672,-0.0005111133333333328,0.0008666449999999997,-0.0011333550000000004
1993-03-22,0.0048608,0.0028608,0.0035017399999999993,0.0015017399999999992,0.004243300000000001,0.002243300000000001,0.004190366666666666,0.0021903666666666663,0.0037737850000000004,0.0017737850000000004
1993-03-23,0.0029162999999999993,0.0009162999999999992,0.004479539999999999,0.002479539999999999,0.00391621,0.0019162099999999998,0.005452413333333333,0.003452413333333333,0.005086945000000001,0.0030869450000000007
1993-03-24,0.0123811,0.0103811,-0.003391100000000001,-0.005391100000000001,-0.0029065900000000023,-0.004906590000000002,-0.00010255333333333318,-0.0021025533333333332,-0.0004337350000000002,-0.0024337350000000002
1993-03-25,0.0121097,0.0101097,0.00785658,0.00585658,0.0029784999999999985,0.0009784999999999985,0.002685053333333333,0.0006850533333333329,0.00211317,0.00011317000000000011
1993-03-26,-0.0027653999999999995,-0.0047653999999999995,-0.0011038600000000003,-0.0031038600000000004,0.0003947899999999999,-0.0016052100000000001,0.000881913333333333,-0.001118086666666667,0.00045373500000000025,-0.0015462649999999998
1993-03-29,-0.009298099999999998,-0.011298099999999998,0.0014671600000000006,-0.0005328399999999995,-0.0010611299999999995,-0.0030611299999999996,5.019999999999981e-05,-0.0019498000000000002,-0.00018795999999999982,-0.00218796
1993-03-30,0.0055924,0.0035924,-0.0038616200000000005,-0.0058616200000000005,-0.0055113900000000006,-0.007511390000000001,-0.0030287866666666675,-0.0050287866666666675,-0.0021396600000000007,-0.004139660000000001
1993-03-31,0.008100899999999998,0.006100899999999998,0.00747658,0.00547658,0.007006379999999999,0.005006379999999999,0.0061956400000000005,0.0041956400000000005,0.004589895,0.002589895
1993-04-01,0.005401799999999998,0.0034017999999999982,0.0052000199999999944,0.0032000199999999944,0.006227220000000002,0.004227220000000002,0.008227053333333335,0.006227053333333335,0.006551084999999998,0.004551084999999998
1993-04-02,0.012745000000000001,0.010745000000000001,0.0057633,0.0037633,0.00374511,0.0017451099999999998,0.002538673333333333,0.0005386733333333331,0.0024029699999999995,0.00040296999999999946
1993-04-05,0.0179559,0.015955900000000002,0.0015932400000000018,-0.0004067599999999982,-0.00257188,-0.00457188,-0.003572206666666667,-0.005572206666666667,-0.00476585,-0.00676585
1993-04-06,0.014242699999999999,0.012242699999999999,-0.0015350800000000003,-0.0035350800000000003,-0.0004991499999999999,-0.00249915,0.00037025333333333323,-0.0016297466666666668,0.0007012299999999997,-0.0012987700000000003
1993-04-07,0.017224899999999998,0.015224899999999998,0.009845600000000001,0.007845600000000001,0.00585694,0.0038569399999999997,0.0030475799999999994,0.0010475799999999993,0.0018256549999999998,-0.00017434500000000023
1993-04-08,0.0021717000000000004,0.00017170000000000032,0.0054829200000000005,0.0034829200000000005,0.001017019999999997,-0.000982980000000003,-0.00261370666666667,-0.00461370666666667,-0.0022882449999999995,-0.0042882449999999996
1993-04-12,-0.0014649999999999984,-0.0034649999999999985,0.00269792,0.0006979199999999999,0.0055567,0.0035567000000000003,0.004790153333333333,0.0027901533333333332,0.003751975,0.0017519749999999998
1993-04-13,0.021809600000000002,0.019809600000000004,0.007161359999999999,0.005161359999999999,0.0043096,0.0023096,0.004240706666666667,0.0022407066666666666,0.0028739950000000003,0.0008739950000000002
1993-04-14,0.0061588,0.0041588,-0.00023852000000000075,-0.002238520000000001,0.0032742099999999996,0.0012742099999999996,0.0039091533333333334,0.0019091533333333334,0.00067792,-0.00132208
1993-04-15,0.029343300000000003,0.0273433,0.00471334,0.00271334,0.0022837700000000005,0.00028377000000000046,0.0018333466666666661,-0.00016665333333333392,0.00048393000000000047,-0.0015160699999999996
1993-04-16,-0.005976,-0.007976,-0.0007210000000000001,-0.0027210000000000003,-0.00306616,-0.00506616,-0.0013213933333333333,-0.0033213933333333333,-0.00043066999999999975,-0.00243067
1993-04-19,0.014903600000000001,0.012903600000000001,0.004669779999999999,0.002669779999999999,0.0037258799999999983,0.0017258799999999982,0.002432986666666667,0.00043298666666666697,0.002386775,0.0003867749999999998
1993-04-20,0.025640500000000004,0.023640500000000002,0.005671319999999999,0.0036713199999999988,0.00393351,0.0019335100000000003,0.0039518,0.0019518,0.0034955050000000003,0.0014955050000000003
1993-04-21,-0.0076834999999999985,-0.009683499999999998,0.0036746,0.0016746,0.00240456,0.00040456,0.0032304400000000002,0.0012304400000000002,0.00423062,0.00223062
1993-04-22,-0.0100789,-0.0120789,-0.0017891799999999996,-0.0037891799999999996,-0.0022789600000000017,-0.004278960000000002,-0.00018369333333333095,-0.002183693333333331,0.0009597249999999998,-0.0010402750000000002
1993-04-23,-0.0039032999999999967,-0.005903299999999997,-0.004166239999999998,-0.006166239999999998,-0.0049296400000000025,-0.0069296400000000025,-0.0031166799999999984,-0.0051166799999999985,-0.0026415199999999996,-0.00464152
1993-04-26,0.013515600000000001,0.0115156,0.010876719999999998,0.008876719999999998,0.00863953,0.006639529999999999,0.006999940000000002,0.004999940000000002,0.005430814999999999,0.0034308149999999994
1993-04-27,-0.0125925,-0.0145925,0.008136199999999998,0.006136199999999998,0.00864329,0.00664329,0.0087035,0.006703499999999999,0.0059854800000000005,0.0039854800000000004
1993-04-28,0.0224525,0.0204525,0.012685019999999998,0.010685019999999998,0.010281239999999999,0.008281239999999999,0.00636054,0.0043605399999999996,0.0044315,0.0024314999999999996
1993-04-29,0.0315361,0.029536099999999996,0.01749304,0.015493040000000001,0.009716199999999998,0.007716199999999998,0.00617762,0.00417762,0.003871645,0.001871645
1993-04-30,0.010801900000000001,0.008801900000000001,0.0026589599999999997,0.0006589599999999997,2.294999999999988e-05,-0.00197705,0.0028955533333333335,0.0008955533333333335,0.002000715,7.150000000000906e-07
1993-05-03,0.0007375999999999995,-0.0012624000000000005,0.009381220000000001,0.007381220000000001,0.005194990000000001,0.003194990000000001,0.004711546666666667,0.0027115466666666668,0.0053038600000000005,0.0033038600000000005
1993-05-04,-0.007699800000000003,-0.009699800000000003,-0.005509519999999999,-0.007509519999999999,-0.004938300000000001,-0.006938300000000001,-0.0046344333333333335,-0.0066344333333333335,-0.0010341500000000002,-0.00303415
1993-05-05,-0.0006059000000000004,-0.0026059000000000004,0.01285048,0.01085048,0.00828044,0.00628044,0.005895146666666667,0.0038951466666666667,0.004218695,0.0022186949999999997
1993-05-06,0.0034135000000000003,0.0014135000000000003,0.0004250600000000001,-0.00157494,0.00260273,0.0006027300000000001,0.0028206666666666666,0.0008206666666666666,0.0017272950000000002,-0.0002727049999999998
1993-05-07,-0.0005709,-0.0025709,0.0021135999999999993,0.00011359999999999929,-0.0010360899999999995,-0.0030360899999999995,-0.0006198266666666667,-0.0026198266666666668,-0.0002644899999999996,-0.0022644899999999996
1993-05-10,0.017006300000000002,0.015006300000000002,0.004815259999999998,0.0028152599999999982,0.005212469999999999,0.0032124699999999994,0.005143546666666668,0.0031435466666666677,0.004518705,0.0025187049999999996
1993-05-11,-0.006809300000000001,-0.0088093,0.0023558800000000003,0.00035588000000000026,0.0026486599999999997,0.0006486599999999997,0.003490179999999999,0.001490179999999999,0.0029706499999999996,0.0009706499999999996
1993-05-12,-0.0004976000000000043,-0.0024976000000000043,0.0032312600000000014,0.0012312600000000014,0.0020300100000000022,3.0010000000002188e-05,0.000924539999999998,-0.001075460000000002,0.0023981149999999993,0.00039811499999999923
1993-05-13,0.0080688,0.006068799999999999,0.006708879999999999,0.004708879999999999,0.00495846,0.0029584599999999996,0.0033721466666666667,0.0013721466666666666,0.0028132600000000006,0.0008132600000000005
1993-05-14,0.0149078,0.0129078,0.00381756,0.0018175599999999997,-0.0010938800000000004,-0.0030938800000000002,-0.0013864000000000003,-0.0033864000000000003,-0.0007856050000000002,-0.002785605
1993-05-17,-0.0182894,-0.0202894,-0.00722034,-0.00922034,-0.002993649999999999,-0.004993649999999999,-0.0022250733333333337,-0.004225073333333334,-0.0016693850000000002,-0.0036693850000000003
1993-05-18,0.008746100000000001,0.006746100000000001,0.0066717600000000005,0.0046717600000000005,0.0017335700000000037,-0.0002664299999999963,0.0021700733333333364,0.00017007333333333638,0.0010697600000000012,-0.0009302399999999988
1993-05-19,-0.0123279,-0.0143279,-0.005907420000000001,-0.007907420000000002,-0.0031926899999999998,-0.00519269,-0.0014651333333333336,-0.0034651333333333336,-6.454499999999919e-05,-0.0020645449999999992
1993-05-20,0.021241799999999998,0.019241799999999996,0.0072272000000000005,0.0052272,0.007630040000000001,0.005630040000000001,0.007422739999999999,0.005422739999999999,0.006910049999999999,0.004910049999999999
1993-05-21,-0.008288100000000007,-0.010288100000000007,-0.0028389600000000015,-0.0048389600000000015,-0.0023383100000000006,-0.004338310000000001,-0.0005989466666666658,-0.002598946666666666,-5.3000000000000096e-05,-0.002053
1993-05-24,0.005806600000000001,0.003806600000000001,-0.0027126400000000005,-0.004712640000000001,-0.001368040000000001,-0.003368040000000001,-0.00011939333333333378,-0.002119393333333334,0.00036398499999999983,-0.0016360150000000002
1993-05-25,-0.008238899999999999,-0.010238899999999999,-0.004632039999999999,-0.006632039999999999,-0.0019327799999999985,-0.003932779999999999,-0.0020940266666666686,-0.004094026666666669,-0.0032488299999999977,-0.005248829999999998
1993-05-26,-0.0012576000000000002,-0.0032576000000000003,-0.0017495600000000011,-0.003749560000000001,0.0007511499999999996,-0.0012488500000000006,0.00016861333333333302,-0.0018313866666666671,0.00035439499999999965,-0.0016456050000000005
1993-05-27,0.017371900000000003,0.015371900000000003,0.01421768,0.01221768,0.00938156,0.0073815600000000006,0.0061884733333333304,0.00418847333333333,0.004707610000000001,0.002707610000000001
1993-05-28,-0.0095678,-0.0115678,-0.005524760000000002,-0.007524760000000002,-0.004030919999999999,-0.006030919999999999,-0.0023400266666666666,-0.004340026666666667,-0.0017844899999999997,-0.0037844899999999997
1993-06-01,0.0011626000000000006,-0.0008373999999999994,0.0015001999999999993,-0.0004998000000000008,0.00026600999999999925,-0.0017339900000000008,-0.001296746666666666,-0.003296746666666666,-0.00032736000000000006,-0.00232736
1993-06-02,0.0018002,-0.00019979999999999998,0.001776700000000001,-0.00022329999999999898,-0.003107069999999999,-0.005107069999999999,-0.0025830333333333334,-0.004583033333333333,-0.002474085,-0.004474085
1993-06-03,-0.0228376,-0.0248376,-0.005179119999999999,-0.007179119999999999,-0.004300020000000001,-0.006300020000000001,-0.0022710333333333323,-0.004271033333333332,-0.001350785000000001,-0.003350785000000001
1993-06-04,0.010367499999999998,0.008367499999999998,0.004550959999999996,0.002550959999999996,0.0035683099999999973,0.0015683099999999972,0.0014498733333333323,-0.0005501266666666678,0.0008942049999999986,-0.0011057950000000014
1993-06-07,0.018615600000000003,0.0166156,0.011422360000000001,0.009422360000000001,0.007968840000000005,0.005968840000000005,0.005366719999999999,0.0033667199999999993,0.004369684999999999,0.002369684999999999
1993-06-08,-0.0086698,-0.0106698,0.005961720000000001,0.003961720000000001,0.0042629500000000015,0.0022629500000000014,0.0038128333333333334,0.0018128333333333334,0.0025407000000000008,0.0005407000000000007
1993-06-09,-0.005779599999999999,-0.007779599999999999,0.0023742000000000004,0.0003742000000000003,0.0010704299999999998,-0.0009295700000000002,0.0020821733333333333,8.217333333333321e-05,0.001389215,-0.000610785
1993-06-10,-0.0074386999999999995,-0.0094387,0.0002975799999999998,-0.0017024200000000003,0.00013408000000000105,-0.001865919999999999,0.001388226666666667,-0.0006117733333333331,0.00046327999999999994,-0.00153672
1993-06-11,0.0066756,0.0046756,-0.00145614,-0.00345614,-0.00209347,-0.00409347,-0.00211894,-0.00411894,-0.001724735,-0.003724735
1993-06-14,0.017187099999999997,0.015187099999999997,0.0034105200000000002,0.0014105200000000002,0.0027581199999999993,0.0007581199999999993,0.0007061133333333331,-0.001293886666666667,-0.00010356500000000002,-0.002103565
1993-06-15,0.004446000000000002,0.002446000000000002,0.005923020000000001,0.003923020000000001,0.007784010000000002,0.005784010000000002,0.00516736,0.00316736,0.00314966,0.0011496599999999998
1993-06-16,0.0044446,0.0024446,0.00569394,0.0036939399999999997,0.00401274,0.00201274,0.0012544466666666672,-0.0007455533333333329,0.0003806299999999994,-0.0016193700000000006
1993-06-17,0.0160283,0.014028299999999999,0.005200420000000001,0.0032004200000000007,0.0016945600000000012,-0.00030543999999999884,0.0003172066666666659,-0.0016827933333333342,-0.0018501100000000012,-0.003850110000000001
1993-06-18,-0.004269100000000001,-0.006269100000000001,-0.0052381799999999985,-0.007238179999999999,-0.00596881,-0.00796881,-0.003919066666666665,-0.005919066666666665,-0.001966980000000001,-0.003966980000000001
1993-06-21,-0.0094897,-0.0114897,-0.0028667200000000006,-0.004866720000000001,-0.00399226,-0.00599226,-0.0035298133333333337,-0.005529813333333334,-0.0034273800000000007,-0.005427380000000001
1993-06-22,0.004910300000000002,0.002910300000000002,0.005100779999999999,0.003100779999999999,0.0027506599999999985,0.0007506599999999985,0.0015080266666666646,-0.0004919733333333355,0.00122243,-0.00077757
1993-06-23,0.0172213,0.015221299999999998,0.0082501,0.0062501,0.006104739999999999,0.004104739999999999,0.003248473333333333,0.001248473333333333,0.002732469999999999,0.000732469999999999
1993-06-24,0.0008227,-0.0011773,0.0002883800000000004,-0.0017116199999999996,-0.00036213999999999994,-0.00236214,0.0008618399999999987,-0.0011381600000000013,0.0008772000000000003,-0.0011227999999999998
1993-06-25,0.005301799999999997,0.003301799999999997,-0.0009341399999999965,-0.0029341399999999965,-0.0005065099999999947,-0.002506509999999995,-0.0016228933333333317,-0.0036228933333333317,-0.00035203500000000054,-0.0023520350000000006
1993-06-28,0.0051217,0.0031217,0.0029067400000000005,0.0009067400000000005,0.0049067600000000005,0.0029067600000000004,0.003672966666666667,0.0016729666666666669,0.0031211349999999997,0.0011211349999999997
1993-06-29,-0.017009600000000003,-0.0190096,0.0033300200000000012,0.0013300200000000012,-0.00039745999999999965,-0.0023974599999999997,-0.0014072399999999993,-0.0034072399999999993,-0.0001595349999999997,-0.0021595349999999998
1993-06-30,-0.0007887999999999992,-0.0027887999999999993,-0.0005915799999999999,-0.00259158,0.002821809999999999,0.0008218099999999988,0.0020616200000000006,6.162000000000051e-05,0.0010037599999999994,-0.0009962400000000007
1993-07-01,0.0006100999999999997,-0.0013899000000000003,0.0006974599999999996,-0.0013025400000000005,0.002738090000000001,0.0007380900000000011,0.0027281133333333313,0.0007281133333333313,0.0007697250000000006,-0.0012302749999999994
1993-07-02,-0.0163751,-0.0183751,-0.004998660000000001,-0.006998660000000001,-0.005117930000000002,-0.007117930000000002,-0.0024099733333333307,-0.004409973333333331,-0.002793500000000001,-0.004793500000000001
1993-07-06,-0.013646500000000006,-0.015646500000000008,0.00531052,0.00331052,0.005350309999999999,0.0033503099999999987,0.00415864,0.00215864,0.00501274,0.00301274
